x,y,z,timepoint
9.489040364,10.68682277,9.828374153,Mock
11.74888297,9.143250518,10.00487124,Mock
29.27476212,30.27298924,30.86785594,Mock
9.270666029,9.87468227,10.43644102,Mock
8.60959798,9.993448433,9.477090188,Mock
29.27640675,29.58037031,28.81297312,Mock
30.59862145,29.29569517,30.19289629,Mock
31.56997725,29.70285306,29.96628152,Mock
10.81711726,11.35006404,10.69777011,Mock
8.797307324,9.970228338,10.26821793,Mock
10.50903414,9.955725691,8.169401842,Mock
11.50115773,9.984554142,10.75353173,Mock
30.24033887,31.67188073,28.91764738,Mock
9.083640747,9.28523241,9.534236872,Mock
11.56446304,10.53302321,10.22991052,Mock
29.15297811,28.2973427,27.79499236,Mock
10.37569459,9.008572293,10.13713519,Mock
8.8008936,9.469784291,8.027443988,Mock
10.37836032,11.29422173,9.296349527,Mock
29.64203466,30.81645178,28.00903541,Mock
9.801275326,11.74855985,10.62368102,Mock
29.03005414,28.21591855,29.47765285,Mock
28.94287877,28.78558744,30.44081489,Mock
32.22724773,31.71451079,29.54191781,Mock
30.38695026,28.70873525,30.26424058,Mock
28.78443093,31.06117009,29.89484382,Mock
9.301358303,10.76948087,9.837558796,Mock
9.452051514,11.40348028,8.768474456,Mock
8.809842779,8.707427186,9.031821684,Mock
9.064862429,9.288337396,10.15719554,Mock
8.440877491,9.4817975,10.30480139,Mock
10.05195052,9.938974435,9.218312694,Mock
10.13724345,11.39173187,8.910118489,Mock
9.02566255,9.889646431,10.54467415,Mock
31.3120299,28.52765392,29.0680163,Mock
10.92966245,10.9983994,9.647533102,Mock
7.643842694,10.32305763,8.882456429,Mock
31.9474235,31.96448467,30.33987695,Mock
30.18142911,29.05811048,30.39968193,Mock
29.10996194,30.28506998,29.60348936,Mock
10.33029618,11.61884377,11.15911044,Mock
29.83570418,29.45824882,30.21539756,Mock
11.09449431,10.46170791,11.53453527,Mock
29.80014401,29.9255235,30.34565652,Mock
12.03328177,8.896112336,10.97624735,Mock
31.51567197,30.83211264,30.17764857,Mock
28.66448504,29.64617776,29.47400934,Mock
9.301370552,9.277961434,10.6091382,Mock
10.3611841,10.10618208,8.739643062,Mock
10.25799976,10.34727309,9.543886869,Mock
27.55083327,29.23935847,30.07670536,Mock
10.02970033,11.8745957,12.54347155,Mock
9.212335448,9.839145293,11.17857748,Mock
12.30895022,9.205514006,10.54379341,Mock
29.39338505,28.82748892,30.83122192,Mock
8.981667085,10.52507934,8.854156793,Mock
9.614348861,9.839767194,9.748031398,Mock
10.05922432,10.56582413,9.719483861,Mock
9.454760781,9.939728671,9.56450242,Mock
9.588352396,10.3162467,9.442815253,Mock
30.78486609,29.01944116,28.73648752,Mock
8.147323852,10.32379653,11.36074883,Mock
10.39146665,8.967302023,8.531481395,Mock
10.78041523,8.846272991,9.476019276,Mock
29.54725292,29.56663373,30.67491823,Mock
11.14862563,9.205681372,8.703826221,Mock
9.763698881,9.228390187,10.91415053,Mock
30.93467828,28.29815092,29.68442165,Mock
10.38495039,10.64051504,10.07463038,Mock
29.09048286,30.83301234,31.07015009,Mock
10.18473895,10.25779512,9.772460689,Mock
10.60670077,11.21607248,10.15759945,Mock
9.608941223,10.11477036,10.00228589,Mock
10.61665173,8.995801196,11.41372656,Mock
10.30883971,9.480322058,8.458819971,Mock
10.68457481,8.789026702,10.42475026,Mock
30.31038191,30.35442648,30.84122168,Mock
10.95269464,9.722881505,9.016840674,Mock
30.27936417,29.53655896,28.38098837,Mock
30.94655374,29.4787387,29.68050074,Mock
9.915315903,11.00743213,10.69318953,Mock
11.17648908,10.47910352,10.18783803,Mock
10.30886716,9.540752221,9.559613486,Mock
31.51208424,29.02214317,29.0655307,Mock
9.508374925,9.866536905,10.5227626,Mock
8.369789139,10.05502279,10.65529538,Mock
10.42392328,9.96022764,8.510539904,Mock
8.676224467,9.922410175,9.686761617,Mock
11.09096002,9.880297288,9.073025493,Mock
31.22950127,31.53301403,29.10332086,Mock
9.8692755,10.18123721,10.23979408,Mock
11.50166201,10.29226738,10.27292668,Mock
28.30701046,28.4868706,30.47192488,Mock
10.24300974,10.04765549,10.18120214,Mock
9.478079822,9.79891948,9.479092476,Mock
10.77414859,10.31955347,9.00793577,Mock
30.6503681,30.37019183,30.50173629,Mock
30.76836114,28.64986283,30.12286441,Mock
10.19878579,11.67445061,10.59395125,Mock
10.35619586,8.051159929,9.973420788,Mock
10.75170405,8.295455437,10.75071359,Mock
9.505521098,10.24910029,11.3790309,Mock
8.432318039,10.9436415,9.607877037,Mock
29.40166621,32.08723604,30.60772266,Mock
9.712029649,9.925986054,10.60531704,Mock
28.1048335,29.28486715,30.13561748,Mock
11.0475258,7.107979848,10.97115171,Mock
30.61350187,30.5247971,29.48069741,Mock
31.37304431,29.04620957,30.21776224,Mock
8.234746465,8.646034984,11.33323987,Mock
30.65892008,31.46739079,29.41932387,Mock
8.604764216,10.40868073,11.55056813,Mock
11.36953404,9.122852974,9.366472255,Mock
10.56564704,10.31378866,7.912252556,Mock
28.9255713,28.97504902,29.91265245,Mock
8.058818871,8.896541607,10.3564358,Mock
10.40695001,9.999252471,9.885096281,Mock
10.00020117,10.61546409,9.721894045,Mock
11.20677839,11.56993007,11.07188255,Mock
9.670801651,9.485884814,9.519972537,Mock
10.65693829,10.34768615,9.088563529,Mock
8.692036217,9.226725366,9.928649394,Mock
30.5892047,30.88738788,30.07133072,Mock
8.566850103,10.42337196,11.42563757,Mock
10.38935801,10.2773635,9.989367293,Mock
9.215158352,9.05000535,10.14498692,Mock
13.10427277,12.22947472,10.82463166,Mock
30.59853228,30.6941847,31.18467935,Mock
8.5976878,8.618604615,8.799378703,Mock
9.582713419,10.2233645,9.043568815,Mock
31.55765013,28.86188323,29.36674891,Mock
11.37771766,9.788969501,8.74814231,Mock
9.376268384,8.430392987,9.455455658,Mock
8.980753522,10.26008512,9.763501928,Mock
8.831235569,10.21594167,8.037930376,Mock
10.68543357,8.834370965,11.04166122,Mock
8.905242134,8.76601525,10.62411706,Mock
10.67091906,9.650569564,10.53804176,Mock
10.57847247,10.56556652,7.463496633,Mock
10.80602437,11.58623131,11.39306081,Mock
11.02386665,8.327181987,8.785927786,Mock
28.5027727,29.70820814,29.03884524,Mock
11.84833971,9.974770913,9.152854824,Mock
9.735357379,7.647648906,10.56628374,Mock
9.094227635,10.80898019,9.412321341,Mock
8.910087345,11.21929023,10.7598054,Mock
30.701158,29.88426886,30.31807775,Mock
11.82219888,11.4242789,10.63054025,Mock
29.55376427,28.22131534,28.79550486,Mock
9.366138474,7.423355416,10.26449491,Mock
10.32324518,10.00437257,9.872834454,Mock
12.00661468,9.053857035,9.841759346,Mock
10.52333875,9.646088218,10.34119827,Mock
9.957868711,9.528005478,9.062926569,Mock
11.38653468,11.38093937,9.568758901,Mock
28.49412119,31.1152785,29.58663186,Mock
10.71172391,11.10056512,9.598559188,Mock
28.92218842,28.94765227,30.10929503,Mock
28.31910168,30.46452469,31.30025553,Mock
8.806872124,8.907601515,10.0056425,Mock
7.472680244,9.211312013,9.157068688,Mock
10.84758449,10.60354186,8.961865876,Mock
29.42238258,31.02964891,29.92861237,Mock
29.62208207,28.86817603,29.83481322,Mock
8.561673053,11.0652492,9.065778242,Mock
29.23101055,29.82430789,30.20463124,Mock
30.00730255,28.48403314,31.6915017,Mock
8.986802317,9.812669351,9.692340085,Mock
10.16739013,9.985685438,12.7440332,Mock
10.33650716,11.04869825,9.794514909,Mock
30.74143134,29.80639091,28.73984793,Mock
9.230682185,10.67329792,8.385318001,Mock
11.52114516,9.72202538,10.77989249,Mock
30.3863406,29.41455356,30.72877769,Mock
8.511316252,8.946072412,10.25229807,Mock
29.16486196,30.11081927,29.07610088,Mock
9.661563768,9.880846655,9.375545237,Mock
28.99253392,31.11693549,30.01410391,Mock
7.806212934,9.317460433,10.51722012,Mock
10.02178583,9.10223135,8.935740671,Mock
10.49741148,9.705229878,9.743726679,Mock
10.65543464,9.81349869,10.25387671,Mock
30.79514179,30.60578885,28.99994941,Mock
9.644512237,11.67645415,10.08646004,Mock
10.32593209,11.27707798,11.02339681,Mock
29.75302254,28.09676421,30.0435929,Mock
9.191856737,9.141980671,9.671748475,Mock
9.730826294,9.333742703,8.362051002,Mock
11.48642923,9.993704999,10.86166994,Mock
29.96712883,30.84790953,29.59626715,Mock
10.27433397,10.2882424,9.313846101,Mock
11.51605847,10.23979404,11.36742455,Mock
9.342329209,9.592653866,9.010493547,Mock
30.39370581,29.83544057,30.11145674,Mock
8.9483085,10.36034067,9.750263408,Mock
10.38344337,10.29576161,8.980647368,Mock
9.067991444,10.15430818,9.892622234,Mock
17.97092485,18.1407939,11.81492259,Mock
30.55004419,30.70206483,28.80512651,Mock
9.638704977,9.866854992,10.25768778,Mock
10.05852445,10.18023758,8.20591225,Mock
9.006861763,10.45061893,8.604965365,Mock
8.774118505,10.66702655,10.03466953,Mock
29.30299286,28.62822687,30.25311753,Mock
10.42852621,10.1481187,8.737667775,Mock
10.40359799,9.575389616,10.08066342,Mock
8.573646357,9.079378527,11.41718499,Mock
8.623609011,10.14331624,9.292004879,Mock
31.37066379,27.51138507,29.61002246,Mock
8.632726694,9.458890685,9.731045533,Mock
28.63185605,28.75478948,31.15824797,Mock
27.32135482,29.00625068,30.77512286,Mock
8.561277381,11.78174284,9.129555279,Mock
30.93024518,30.07340939,31.28948867,Mock
8.537471417,8.924917605,9.032685322,Mock
30.99024698,30.59084195,29.62968606,Mock
29.77177631,29.97517497,31.20340329,Mock
29.27074009,29.56956967,28.89300339,Mock
9.460956208,10.34732232,10.2667547,Mock
10.23910182,11.33407905,11.01350857,Mock
8.244431366,9.392599686,9.18478977,Mock
8.999184273,8.541523862,9.923170146,Mock
8.461263047,9.818299897,9.539959427,Mock
9.210558541,9.654667767,9.774130481,Mock
9.234013104,8.800575493,10.37847347,Mock
9.919087261,9.580637171,10.5885802,Mock
10.20749399,9.813493218,11.22242295,Mock
32.29128515,31.970666,32.5368018,Mock
9.938810218,9.888886354,9.913031484,Mock
10.111436,9.760551408,11.43183537,Mock
29.45559372,29.81162603,30.48908368,Mock
30.52418193,29.52193983,30.24334511,Mock
12.8577955,7.927794315,8.929579126,Mock
30.41512565,29.97096021,29.97485847,Mock
30.04601389,28.54031591,29.24428152,Mock
9.774280414,10.1453906,10.56726675,Mock
10.03059465,8.9338155,10.59399787,Mock
30.32834581,30.33112056,30.00470986,Mock
33.13661945,16.55291746,26.86223944,Mock
10.8462869,9.049442778,9.745961788,Mock
9.643499496,9.824197742,11.32498321,Mock
10.2502285,10.62549656,9.630441699,Mock
9.998021458,10.35641318,10.67961658,Mock
29.87938549,29.57725073,28.39420735,Mock
9.985401393,9.982714526,9.275269762,Mock
9.415930252,9.639512086,11.25117042,Mock
10.99881993,9.649101683,10.15495752,Mock
8.960434843,10.35007862,10.23644992,Mock
10.41570166,11.04125014,10.89840723,Mock
10.47694785,9.941943817,9.759902826,Mock
10.75215825,11.38337412,9.009909961,Mock
11.09329683,10.08039721,10.68661857,Mock
15.72014885,25.76117703,25.34626483,Mock
30.51024463,30.90496193,30.72893981,Mock
9.465414353,10.17358136,8.869705656,Mock
26.86058348,30.61635844,30.62047815,Mock
8.649318803,13.18329952,31.70374129,Mock
9.450627087,11.218821,9.674050564,Mock
7.752012656,9.905064117,9.087400795,Mock
12.01467064,10.08949181,11.65929195,Mock
29.8045224,28.94783014,29.33317404,Mock
11.07949269,7.405625413,9.382669817,Mock
29.50894734,30.45318782,30.2518422,Mock
29.01240164,30.01781758,30.44701978,Mock
30.50909755,30.35278741,29.9221874,Mock
12.10816314,9.133346431,10.37614661,Mock
9.295383274,9.946500735,8.977527275,Mock
29.77319179,30.54212558,30.23747534,Mock
31.04777368,30.09279601,29.77805688,Mock
8.934841797,10.34799683,9.662309387,Mock
9.607210342,11.16831657,10.59168705,Mock
9.900483045,9.098125361,10.71595134,Mock
9.92698951,12.11625429,8.109682298,Mock
7.199073348,9.860127784,11.26338346,Mock
9.897511901,10.32587786,9.940003232,Mock
30.45265445,29.81853344,31.36479787,Mock
10.19931799,9.81271523,9.756761718,Mock
28.77332758,28.39803597,29.80374382,Mock
10.27749018,10.26680822,10.65014034,Mock
30.8611406,29.47998181,28.72020224,Mock
8.201623262,9.184493711,10.94044222,Mock
9.54940763,11.12806979,10.46116224,Mock
9.802384242,8.826452499,10.79001771,Mock
29.92306892,31.19865605,28.32070224,Mock
9.853480622,9.847383365,9.317206798,Mock
8.324713145,9.602556899,10.95831084,Mock
30.83888765,30.68158786,28.64425214,Mock
10.09088979,10.31438511,8.556313884,Mock
9.920746287,9.52327471,10.05489935,Mock
9.785577274,10.88459689,10.10803963,Mock
10.1651003,9.448542848,9.620755994,Mock
11.40300872,9.65470796,9.444646003,Mock
10.80706075,10.45537295,10.54090229,Mock
11.16372663,12.02987085,9.408334427,Mock
10.84072344,9.632125223,11.89599688,Mock
30.89028833,30.52259346,31.34500949,Mock
30.40261546,29.99353752,28.71083342,Mock
9.686511017,9.751848055,11.40034101,Mock
9.356103274,10.69949674,9.996288759,Mock
11.06789417,10.67155766,10.31438889,Mock
29.1877856,30.24838785,29.85443338,Mock
9.196954838,9.840148642,10.46427666,Mock
9.75474513,10.10030991,10.9062758,Mock
8.263112702,7.526875292,10.92301462,Mock
9.833068755,8.973559879,10.23356741,Mock
29.02045322,30.93747594,31.96489126,Mock
10.10999701,9.019303907,12.19621517,Mock
29.55223598,29.56977964,28.65133619,Mock
31.91560422,30.29793786,30.07966629,Mock
29.44681761,30.26241119,29.14416465,Mock
25.980345,9.745222674,22.33782365,Mock
10.61640098,9.846855302,9.801771921,Mock
30.65186231,29.26376587,29.3628155,Mock
10.04252926,9.564960211,11.90852769,Mock
11.68106284,12.00856595,10.78567636,Mock
9.114121677,11.53117602,10.07561521,Mock
9.69528148,10.95792396,8.317137087,Mock
9.01884603,9.890761798,8.118608071,Mock
10.48174954,9.160426437,8.541445206,Mock
11.01133826,10.93987693,9.049657061,Mock
9.033373209,9.013960535,10.9655141,Mock
11.66035482,10.46414226,10.44038172,Mock
10.330979,9.407518925,10.44142234,Mock
10.3011456,11.89981384,10.2769007,Mock
8.378977239,12.17721052,9.872837765,Mock
9.012397218,9.702193245,9.140383613,Mock
9.043783796,9.398887365,10.72406497,Mock
28.64017142,28.85142323,30.42722724,Mock
10.00626661,12.38229141,10.38274874,Mock
10.1536821,9.859675422,7.670870097,Mock
30.38538881,30.08723533,28.1370548,Mock
28.82687199,30.71093152,29.22962642,Mock
8.92699822,11.40203968,10.32717737,Mock
10.15431293,12.25880559,10.2081257,Mock
29.30824284,29.13322262,30.70352509,Mock
9.316300044,8.430215598,9.339455666,Mock
20.29052918,32.61343121,15.44675888,Mock
11.26933973,11.24142885,10.9412346,Mock
9.597977829,9.506713195,9.18369953,Mock
8.836878596,10.91084422,9.952908398,Mock
8.029029084,11.00712012,21.19026968,Mock
9.083648795,9.727064295,9.952766158,Mock
31.29676995,29.78653458,31.05717055,Mock
31.41548806,30.04431485,30.03309446,Mock
32.62502509,28.52189097,31.68979944,Mock
30.56867165,31.46058658,30.43144895,Mock
11.47807535,8.525015072,9.443831051,Mock
11.15125841,9.977687838,9.356522487,Mock
10.58463889,9.882166153,10.03726777,Mock
10.33298906,10.08236591,8.905336432,Mock
11.37244334,9.809432354,7.996428268,Mock
11.3310566,9.079447827,11.41368096,Mock
9.954138709,8.327270838,9.579138258,Mock
10.2645579,9.49080312,8.22889934,Mock
8.762289792,8.367281388,9.31254512,Mock
7.807667909,9.656864415,10.08106174,Mock
9.667334901,10.06356822,9.335836958,Mock
9.162214625,12.80709655,9.835140394,Mock
10.15608187,9.425894163,11.53607851,Mock
31.18251414,30.05940123,31.87216878,Mock
10.57375959,10.1328963,9.411494963,Mock
10.52454242,8.858610902,9.17388891,Mock
12.15155209,32.12584957,14.37541062,Mock
10.61690068,9.233391551,10.84708001,Mock
10.84787398,10.14088568,11.03360939,Mock
12.74013289,8.619558228,11.10748195,Mock
10.71737839,11.3196226,10.49113951,Mock
29.7662702,28.85095072,30.31184785,Mock
31.16696525,30.04612651,30.35678547,Mock
10.47900216,9.866883222,8.632170811,Mock
8.848611378,10.94278799,10.81138112,Mock
9.770077814,10.49419302,8.902144671,Mock
10.60055461,9.761228638,11.34920951,Mock
11.32454623,10.14558439,10.30670299,Mock
8.488897284,10.1733778,10.86533977,Mock
29.73018856,29.44836551,29.81637625,Mock
31.21331094,30.79816082,29.99281251,Mock
8.915640358,10.53896443,10.25573315,Mock
9.848185643,10.17535798,10.20524412,Mock
30.10630287,30.54274134,29.78031098,Mock
28.96582509,29.87519832,30.98535525,Mock
30.90200851,29.24673723,28.69530211,Mock
9.967440126,8.522570757,11.25552778,Mock
29.31279563,30.84545278,30.15436691,Mock
8.516080509,10.96769341,11.45807721,Mock
29.98149979,30.32538049,31.90671477,Mock
9.67321842,9.274997838,10.76551767,Mock
9.508103735,8.608708534,10.77970095,Mock
9.678274682,10.8917634,10.44632251,Mock
7.899218508,9.964759978,10.36660167,Mock
10.51658482,10.40232161,10.57829084,Mock
9.741570496,10.34081935,11.67289136,Mock
8.985357037,11.19625632,9.465272812,Mock
30.53192957,29.82702793,29.46367016,Mock
12.62678154,10.07120125,10.59580376,Mock
10.20946936,10.95389741,9.821920027,Mock
8.203446339,9.683579823,10.83969663,Mock
11.18247126,11.53677421,11.19294755,Mock
10.35701628,10.21812849,10.82424326,Mock
29.51782235,29.47294578,30.65197866,Mock
8.830787175,10.10043234,8.523475216,Mock
31.4205364,29.20034771,31.40139904,Mock
10.59025462,10.76746484,9.332885308,Mock
31.01820633,30.1972555,29.64520211,Mock
28.99588274,31.13286042,29.49827011,Mock
30.44533888,29.86051759,29.06673161,Mock
30.83120902,30.65901793,29.76091039,Mock
31.19604186,33.00384219,29.98698803,Mock
9.268202613,9.062593559,10.20180723,Mock
8.069973228,10.59163184,10.41462729,Mock
7.960507622,9.45801916,9.174225833,Mock
9.788722335,8.776506756,10.63827414,Mock
9.638970961,8.402564144,10.51050879,Mock
10.3852698,10.38131942,10.66123787,Mock
9.205661513,10.39704598,10.03149905,Mock
8.769818917,8.886641653,9.404876546,Mock
29.18582319,31.96087319,28.5993181,Mock
9.399030143,9.357956601,8.315197279,Mock
9.508736831,10.245615,11.78436882,Mock
10.7246025,9.89076875,9.537273096,Mock
10.05882723,10.57898961,9.991505949,Mock
8.824692637,9.296867526,9.639378433,Mock
28.06634637,31.68421432,30.08933526,Mock
30.17413597,30.19560796,28.20115231,Mock
10.43509107,11.25095691,9.507212394,Mock
10.28470814,10.7897672,9.133172708,Mock
9.134957395,10.79423369,8.330181102,Mock
8.585504157,12.07024699,10.95070243,Mock
8.708560946,9.649571972,9.680809501,Mock
28.71000985,31.43538105,32.56920439,Mock
9.961254385,9.693539761,11.02340549,Mock
30.26679041,28.21964478,30.13900555,Mock
10.76332753,7.720282339,10.25204564,Mock
8.872884178,8.815324405,9.953908425,Mock
9.850878676,9.08919727,10.42409085,Mock
8.71787915,8.815565606,10.8499996,Mock
11.17848467,7.581636629,9.806103904,Mock
9.890323514,9.129156609,8.477239922,Mock
31.06396528,28.17461617,29.70892487,Mock
8.566758531,9.820342839,9.346771283,Mock
29.69440187,30.36524791,30.30835393,Mock
10.52736221,10.23066767,9.468742481,Mock
29.80380429,29.28918595,29.314888,Mock
10.48179391,10.95550072,10.02381841,Mock
10.86042109,8.767436323,11.56267444,Mock
27.44218896,30.13625057,31.13593988,Mock
9.370319878,9.383193156,10.13905747,Mock
32.05902541,29.16711082,29.51214695,Mock
10.22314489,10.09559439,9.544390278,Mock
11.42504622,9.491196139,10.97022338,Mock
10.3662485,10.96071129,9.783263051,Mock
29.74101259,28.04778285,28.95573196,Mock
10.9215129,9.787757574,9.683319251,Mock
10.27712667,9.980567211,8.650936554,Mock
30.98173924,29.42646497,30.49280737,Mock
9.731406396,10.32377161,9.604618614,Mock
10.14123516,10.62824941,8.09703293,Mock
8.643931755,9.476843189,9.335215496,Mock
12.29074967,9.326866027,11.38688986,Mock
29.47177269,30.35805604,28.94945226,Mock
28.5597572,29.35749898,28.89652142,Mock
9.692781137,10.42830219,10.22247687,Mock
8.825510904,10.05306811,10.16620223,Mock
31.10465342,30.00995156,29.82550705,Mock
29.5579989,30.67430712,28.47943638,Mock
10.55424086,9.892765993,9.224540726,Mock
10.28270641,10.54006822,8.882600292,Mock
8.839853779,9.694872889,9.812711153,Mock
9.586086415,9.132238873,9.389349313,Mock
28.7471092,30.28060335,30.91905321,Mock
8.748091813,10.58597168,10.39599621,Mock
10.98996171,10.23153709,8.344752654,Mock
9.524259828,9.901445919,9.777968464,Mock
10.02561667,9.773824865,10.2161203,Mock
11.91392768,10.97664994,10.09207945,Mock
8.493964008,10.17009736,10.08113851,Mock
9.740492266,10.84699888,11.09796342,Mock
29.39497282,29.58437185,29.81769603,Mock
11.15748561,10.46958646,10.399453,Mock
10.88160297,10.00364942,9.958350177,Mock
9.19420359,9.46067756,11.71158927,Mock
10.36664564,10.31194542,10.89415515,Mock
31.01080319,28.78939993,30.08711446,Mock
10.37402696,8.280911119,10.7148645,Mock
10.50871195,11.00882156,10.78927855,Mock
9.934183721,10.05252598,9.756624469,Mock
11.3688525,10.06856349,10.71423364,Mock
10.66189795,9.342060835,11.47580499,Mock
9.987766623,10.00204256,11.15305364,Mock
10.32303706,8.635051705,10.844499,Mock
10.60536524,9.913985142,10.1887616,Mock
29.36315164,30.58466335,31.35626253,Mock
10.23241086,10.00894483,9.16191737,Mock
29.27056086,30.13178643,29.43503799,Mock
8.664238174,9.773812711,10.64804181,Mock
10.68531645,10.68300273,10.79208613,Mock
10.14774119,10.67522429,9.62190675,Mock
11.63988851,9.366688331,10.26124039,Mock
10.98848153,10.62124681,8.503541099,Mock
30.92875099,29.35543453,30.83327899,Mock
29.39769597,30.01335856,30.04284807,Mock
11.18708667,10.16264189,10.47916766,Mock
11.3122808,10.05960889,9.966284045,Mock
8.955282792,9.674750407,10.39667367,Mock
28.09655208,29.25045756,29.7466494,Mock
29.89908469,29.89890219,30.07373812,Mock
29.09285368,30.93327648,29.08996374,Mock
31.29496564,30.70854154,30.78608849,Mock
11.87947749,9.716501126,11.34580913,Mock
9.17651554,10.8558612,10.3297138,Mock
11.42920881,10.8819786,10.37069056,Mock
9.966776128,9.314143059,10.39876416,Mock
11.43094964,10.69011408,10.18673888,Mock
10.51194756,8.994349349,9.763319215,Mock
11.20281926,8.138833294,10.1138666,Mock
29.38540967,29.83231065,30.98998796,Mock
10.46131677,10.28061995,9.634734787,Mock
11.07733588,11.2780322,9.633544157,Mock
11.2647004,9.428876611,10.58042668,Mock
30.31481864,30.88613668,27.57356251,Mock
9.761948026,10.3504111,10.13968677,Mock
10.03468838,8.691137917,8.721512067,Mock
27.83193532,29.52090469,30.34086887,Mock
31.28126204,29.25301278,27.92958961,Mock
9.929484033,10.04031757,9.49334887,Mock
29.66405706,28.83240455,29.67222414,Mock
30.28602686,29.95538171,29.46797795,Mock
10.7218618,21.5996789,13.98204209,Mock
29.2265003,29.88507206,29.84941277,Mock
9.50927908,9.839045856,10.67682311,Mock
9.755795398,7.1245891,9.860886701,Mock
9.64026335,9.531372379,9.030317947,Mock
11.05812859,10.67540775,10.41517997,Mock
29.93539988,29.92743231,30.83543228,Mock
9.025028602,10.34243556,8.590376243,Mock
10.31158644,10.35164027,10.85018119,Mock
10.34207094,10.51298831,9.599279859,Mock
10.7405473,10.82843583,11.55466414,Mock
8.710621443,9.725785084,9.03961448,Mock
8.740507821,9.556941841,8.688403923,Mock
11.19559804,11.04340064,8.882813467,Mock
9.907474129,7.83190416,10.07522056,Mock
10.9695413,11.78979793,9.964775813,Mock
10.34788841,8.874452598,10.29456928,Mock
10.78774089,11.45487156,10.64399294,Mock
10.19458916,10.20874914,7.778145995,Mock
11.50069991,9.673944448,10.20518171,Mock
9.161099028,9.211445268,9.608274716,Mock
13.12878135,10.3957979,10.25223829,Mock
29.37133902,28.11735139,28.94783322,Mock
30.2925165,29.72215429,29.77873276,Mock
10.53593239,10.22985469,9.394361671,Mock
9.093410528,7.463154771,9.629048753,Mock
9.709096633,10.1863207,8.950842037,Mock
30.9777118,30.26390484,28.70696981,Mock
11.71877549,8.437402779,10.58385367,Mock
29.5644121,30.0640932,29.6016013,Mock
8.640312513,11.40675727,10.19295147,Mock
9.288264701,9.611330831,11.73484232,Mock
10.57721363,10.91986364,11.46256587,Mock
28.13678143,29.41894527,28.43592452,Mock
27.81010487,30.25375056,28.68724449,Mock
8.907684172,10.20183247,11.17492539,Mock
29.65476633,28.98705114,29.22194902,Mock
29.63099128,30.51524258,30.85565751,Mock
10.19827822,10.38213151,9.814056319,Mock
10.22092027,11.52773963,11.13783334,Mock
10.68710972,9.070095414,11.21584997,Mock
11.43702329,10.92324741,9.036873317,Mock
10.11103814,9.793029866,11.15468941,Mock
29.43238846,30.50142646,27.8737448,Mock
10.97708724,8.922058944,11.06763706,Mock
9.890608424,10.89916889,10.082449,Mock
9.31928727,10.34076953,10.65534857,Mock
10.71615128,10.93540847,10.35909081,Mock
7.714788833,10.35512821,10.48131461,Mock
29.15149501,29.25799511,31.28362155,Mock
9.739935056,9.936637189,9.013395738,Mock
9.675268568,9.65554223,10.22803713,Mock
9.645990486,14.98356698,7.188364884,Mock
30.54618012,30.38002665,31.18864492,Mock
12.03398621,9.878761438,9.608690126,Mock
27.45398256,29.81528895,30.10488895,Mock
30.56021779,32.06516638,29.66389516,Mock
10.69813344,10.43789036,9.969647375,Mock
10.98577293,10.51722911,8.347756835,Mock
